0552998761,Tales of the City,Armistead Maupin,1978,109,76,58.3
0345451902,The Last Detective,Robert Crais,2003,182,79,116.91
0062085611,Sweet Evil,Wendy Higgins,2012,294,95,108.27
0007202326,The Last Battle,C.S. Lewis,1956,365,255,65.28
0449000664,K is for Killer,Sue Grafton,1994,150,56,186.95
0876855966,Hot Water Music,Charles Bukowski,1983,339,182,312.2
0590396056,Magic Steps,Tamora Pierce,2000,337,101,309.22
0586026193,The Ipcress File,Len Deighton,1962,433,423,394.65
1476785597,You,Caroline Kepnes,2014,283,59,121.47
031242440X,Gilead,Marilynne Robinson,2004,117,13,331.19
0689848919,Fever 1793,Laurie Halse Anderson,2000,289,66,95.45
0451209133,Disappearing Acts,Terry McMillan,1989,454,29,96.27
0380817926,Ilium,Dan Simmons,2003,223,72,394.56
1421820609,Cinq semaines en ballon,Jules Verne,1863,392,3,395.68
0062267523,The Kind Worth Killing,Peter  Swanson,2015,294,83,272.54
0671004239,The Locket,Richard Paul Evans,1998,226,108,288.47
0062491792,Commonwealth,Ann Patchett,2016,419,231,125.12
055380555X,No Time for Goodbye,Linwood Barclay,2007,431,335,100.05
0553803077,Sickened,Julie Gregory,2003,334,13,387.41
0545324092,The Medusa Plot,Gordon Korman,2011,307,19,76.35
0345363310,Demon Lord of Karanda,David Eddings,1988,344,319,102.48
0385265700,The Book of Ruth,Jane Hamilton,1988,339,55,169.66
0316954993,War and Remembrance,Herman Wouk,1978,170,17,329.4
0575077883,Before They Are Hanged,Joe Abercrombie,2007,115,67,140.06
0061051586,Carpe Jugulum,Terry Pratchett,1998,311,144,351.93
0385515049,The Appeal,John Grisham,2008,309,41,154.46
141658661X,Full Black,Brad Thor,2011,314,169,384.1
0062285637,Four: The Transfer,Veronica Roth,2013,165,27,323.47
0670026638,A Tale for the Time Being,Ruth Ozeki,2013,196,31,328.16
0060837381,The Fixer Upper,Mary Kay Andrews,2009,433,360,103.34
1250015545,The Good House,Ann Leary,2013,311,84,178.8
0345434803,The Vampire Armand,Anne Rice,1998,442,203,268.24
1847673767,The Death of Bunny Munro,Nick Cave,2009,156,106,108.42
0451471474,I Was Here,Gayle Forman,2015,250,51,197.81
0385351232,Longbourn,Jo Baker,2013,463,272,161.02
0152010661,Time for Bed,"Mem Fox, Jane Dyer",1993,260,198,147.36
0440421705,Hoot,Carl Hiaasen,2002,297,245,197.49
0316194689,Ask the Passengers,A.S. King,2012,325,124,289.79
1455559822,Memory Man,David Baldacci,2015,354,48,333.92
0374116342,Breath,Tim Winton,2008,294,215,115.52
044024160X,The Gods of War,Conn Iggulden,2006,109,52,149.46
0373210183,The Iron Queen,Julie Kagawa,2011,494,460,369.85
0312642962,Scarlet,Marissa Meyer,2013,253,54,345.38
0316068225,This is Water,David Foster Wallace,2009,194,125,326.59
0375700811,The Executioner's Song,Norman Mailer,1979,199,109,312.15
1484724917,The Blood of Olympus,Rick Riordan,2014,145,37,330.97
0143035746,The Liars' Club: A Memoir,Mary Karr,1995,125,99,104.94
0553804332,Say Goodbye,Lisa Gardner,2008,115,108,143.88
158648303X,Auschwitz: A New History,Laurence Rees,2005,136,27,391.97
0060988657,Mirror Mirror,Gregory Maguire,2003,312,227,375.47
0804113475,Ladder of Years,Anne Tyler,1995,195,171,79.79
0425142485,The Funhouse,"Owen  West, Dean Koontz",1980,450,12,215.85
0375758232,Paris to the Moon,Adam Gopnik,2000,491,371,177.4
0679728740,Child of God,Cormac McCarthy,1973,475,88,252.74
0340893613,Sapphique,Catherine Fisher,2000,292,241,370.28
0425192032,Lightning,Dean Koontz,1988,410,355,269.45
0312949812,Seduce Me at Sunrise,Lisa Kleypas,2008,473,92,380.67
0425212696,S is for Silence,Sue Grafton,2005,346,6,192.82
0804138818,Zomerhuis met zwembad,Herman Koch,2011,297,184,333.41
0743298020,The Thirteenth Tale,Diane Setterfield,2006,467,240,290.39
0140132937,The Wives of Henry VIII,Antonia Fraser,1992,273,134,262.89
0753453800,Treasure Island,Robert Louis Stevenson,1882,171,94,308.52
0812511816,The Eye of the World,Robert Jordan,1990,458,312,183.78
0312377045,Bury Your Dead,Louise Penny,2010,227,144,223.44
1594488878,"Juliet, Naked",Nick Hornby,2009,200,32,365.26
0670038571,Second Chance,Jane Green,2007,443,167,319.08
0312361270,The Gatecrasher,Madeleine Wickham,1998,433,59,173.74
031298166X,Crooked House,Agatha Christie,1949,407,252,182.56
0312984839,Dance with the Devil,Sherrilyn Kenyon,2003,383,328,135.76
0385528779,The Year of the Flood,Margaret Atwood,2009,393,45,358.01
0307263940,Digging to America,Anne Tyler,2006,266,182,193.57
1480095532,The Edge of Never,J.A. Redmerski,2012,365,74,226.43
1846164257,The Fire Eternal,Chris d'Lacey,2007,128,105,298.24
0679805273,"Oh, the Places You'll Go!",Dr. Seuss,1990,203,19,386.77
1400066124,Letter to My Daughter,Maya Angelou,2008,437,420,114.95
0316066346,The Girls,Lori Lansens,2005,415,0,93.55
0670063118,Eona: The Last Dragoneye,Alison Goodman,2011,500,267,359.86
1409135195,The Scottish Prisoner,Diana Gabaldon,2011,145,104,340.04
0886773687,Armor,John Steakley,1984,227,44,188.44
0743227441,The Other Boleyn Girl,Philippa Gregory,2001,442,416,225.28
0525952276,Stay Close,Harlan Coben,2012,107,36,137.15
0451219953,The Last Templar,Raymond Khoury,2006,139,95,366.07
0802135781,Sexing the Cherry,Jeanette Winterson,1989,140,86,164.07
0747266921,Four Blind Mice,James Patterson,2002,102,5,252.48
0671733419,Women Who Love Too Much,Robin Norwood,1985,284,5,228.72
0330411969,Dissolution,C.J. Sansom,2003,390,148,154.62
0765326582,The Gate Thief,Orson Scott Card,2013,483,124,124.11
0886779065,Mountain of Black Glass,Tad Williams,1999,199,4,394.31
0684822761,In Our Time,Ernest Hemingway,1925,455,311,360.14
0525952926,Winter of the World,Ken Follett,2012,420,28,326.4
0312936222,Ten Big Ones,Janet Evanovich,2004,285,35,85.06
0778324338,Poison Study,Maria V. Snyder,2005,122,35,393.93
042510687X,Outbreak,Robin Cook,1987,342,44,57.86
0141183535,A Room of One's Own,Virginia Woolf,1929,270,158,183.33
1405209496,National Velvet,Enid Bagnold,1935,362,193,308.43
0747553866,Pastoralia,George Saunders,2000,178,170,393.38
0061974618,The Fall of Five,Pittacus Lore,2013,217,89,289.72
1442454148,Rise of the Elgen,Richard Paul Evans,2012,480,16,329.56
0142406139,Eagle Strike,Anthony Horowitz,2003,247,180,206.95
0670061107,That Summer,Sarah Dessen,1996,343,343,297.09
0385537131,Sycamore Row,John Grisham,2013,126,76,187.78
0316010707,Case Histories,Kate Atkinson,2004,389,149,315.15
1250128544,Love Warrior,Glennon Doyle Melton,2016,370,240,230.2
0061351423,Slash,"Slash, Anthony Bozza",2007,167,88,369.33
0553153382,Anastasia Krupnik,Lois Lowry,1978,359,66,355.45
0749391685,The Commitments,Roddy Doyle,1987,439,235,177.56
0451200810,North and South,John Jakes,1982,360,95,389.26
1844285073,Curious George Rides a Bike,H.A. Rey,1952,459,164,288.58
0007169957,There's a Wocket in My Pocket,Dr. Seuss,1974,230,41,332.35
0425169693,Here on Earth ,Alice Hoffman,1997,498,222,309.38
0671702513,The Prize,Julie Garwood,1991,236,118,355.22
1400064759,American Wife,Curtis Sittenfeld,2008,247,43,145.96
193636574X,A Hologram for the King,Dave Eggers,2012,342,280,120.56
140006788X,Night Film,Marisha Pessl,2013,281,0,350.62
0671449028,The Going-To-Bed Book,Sandra Boynton,1982,101,53,95.15
1416599398,Extreme Measures,Vince Flynn,2008,354,55,252.49
0446609404,Virgin,James Patterson,1980,115,65,296.76
076532699X,The Goblin Emperor,Katherine Addison,2014,143,109,181.37
0316010766,Oblivion,David Foster Wallace,2004,130,116,367.32
0380821214,Eric,Terry Pratchett,1990,301,206,303.55
0515133310,Echo Burning,Lee Child,2001,269,175,68.72
0002314576,Lord Edgware Dies,Agatha Christie,1933,462,400,329.43
0937611352,Heal Your Body,Louise L. Hay,1976,340,109,228.71
0399173595,The Princess Diarist,Carrie Fisher,2016,428,176,313.38
0755379284,When God Was a Rabbit,Sarah Winman,2011,197,164,82.84
1250046394,Once We Were Brothers,Ronald H. Balson,2010,150,40,386.19
1250095255,Caraval,Stephanie Garber,2017,495,94,242.05
0749934409,Reunion in Death,J.D. Robb,2002,189,86,365.64
1455521191,The Escape,David Baldacci,2014,270,256,318.95
1420100963,Storm Born,Richelle Mead,2008,177,36,171.73
0804192979,Night School,"Lee Child, Dick Hill",2016,156,75,241.24
0142001740,The Secret Life of Bees,Sue Monk Kidd,2001,425,91,306.14
0380756277,Prisoner of my desire ,Johanna Lindsey,1991,170,5,330.95
0345427637,The Angel of Darkness,Caleb Carr,1997,215,141,170.47
1439102430,Bones Are Forever,Kathy Reichs,2012,430,285,373.88
0446696161,Fledgling,Octavia E. Butler,2005,276,76,158.6
1451686633,The Passenger,Lisa Lutz,2016,420,185,256.74
0743272498,The Constant Princess,Philippa Gregory,2005,266,51,375.28
0142408808,Superfudge,Judy Blume,1980,203,201,72.2
0385338600,A Time to Kill,John Grisham,1989,370,264,64.71
0062271121,Amy & Matthew,Cammie McGovern,2014,461,212,65.12
0802139256,Peace Like a River,Leif Enger,2001,243,115,278.39
0380790076,Simply Irresistible,Rachel Gibson,1998,331,129,91.38
0312932812,Crazy For You,Jennifer Crusie,1999,268,92,78.95
0743272501,The Boleyn Inheritance,Philippa Gregory,2006,133,63,312.43
1599900734,Princess Academy,Shannon Hale,2005,413,72,169.9
0425238814,The Perfect Play,Jaci Burton,2011,322,65,330.75
0767907817,Bookends,Jane Green,2000,327,35,194.31
0399216197,Lon Po Po,Ed Young,1989,169,25,391.38
1400063973,The 19th Wife,David Ebershoff,2008,202,150,270.88
0553381334,A Man in Full,Tom Wolfe,1998,461,219,358.68
0441013406,Academ's Fury,Jim Butcher,2005,213,18,229.56
1594488800,The Little Stranger,Sarah Waters,2009,203,116,373.77
0545123267,Shiver,Maggie Stiefvater,2009,137,114,133.08
0812520475,Eon,Greg Bear,1984,155,129,55.7
0440164842,Noble House,James Clavell,1981,196,163,223.99
0141187492,Scoop,Evelyn Waugh,1937,476,195,351.49
006233638X,Fill-in boyfrined,Kasie West,2015,439,352,258.89
0876850867,Post Office,Charles Bukowski,1971,141,46,87.97
0767903862,Down Under,Bill Bryson,2000,197,68,364.46
1595143181,The Golden Lily,Richelle Mead,2012,310,160,154.01
0399256938,Rebel Belle,Rachel Hawkins,2014,225,93,344.79
1250006325,Torn,Amanda Hocking,2010,194,156,396.09
0156007479,Slammerkin,Emma Donoghue,2000,446,36,312.23
0349117624,Jennifer Government,Max Barry,2002,433,408,307.19
0007524277,Allegiant,Veronica Roth,2013,302,226,260.5
0449818438,Mitosis,Brandon Sanderson,2013,155,150,298.93
0140186301,Lucky Jim,"Kingsley Amis, David Lodge",1954,429,281,325.76
0446583146,One Summer,David Baldacci,2011,372,113,325.84
0061449067,Hunger ,Michael  Grant,2009,248,70,143.76
1476791619,A Work in Progress,Connor Franta,2015,195,162,385.59
0316041440,Hate List,Jennifer Brown,2009,204,103,57.0
0689875347,A Great and Terrible Beauty,Libba Bray,2003,407,64,60.27
1627792120,Six of Crows,Leigh Bardugo,2015,302,104,124.83
0394574753,The Crossing ,Cormac McCarthy,1994,225,210,210.27
0553803727,Foundation and Empire,Isaac Asimov,1952,474,251,346.66
0446675539,Gone with the Wind,Margaret Mitchell,1936,278,5,148.15
0843955430,The Girl Next Door,Jack Ketchum,1989,253,146,375.05
1416516859,Deep Six,Clive Cussler,1984,226,173,384.94
1442152613,Elizabeth Street,Laurie Fabiano,2006,100,39,386.17
0553288202,The Fall of Hyperion,Dan Simmons,1990,251,36,278.44
0804179034,Uprooted,Naomi Novik,2015,366,155,379.13
1400031702,The Secret History,Donna Tartt,1992,327,35,353.52
1416995552,It's Not Summer Without You,Jenny Han,2010,474,33,69.0
0449912426,Drei Kameraden,Erich Maria Remarque,1936,258,11,244.08
0060788194,A Fistful of Charms,Kim Harrison,2006,176,31,369.26
1416530711,"Whitney, My Love",Judith McNaught,1985,210,201,168.29
0450542882,Four Past Midnight,Stephen King,1990,424,145,242.45
0380018179,The Thorn Birds,Colleen McCullough,1977,278,68,228.24
1250034604,That Night,Chevy Stevens,2014,133,81,323.55
0345457714,Broken Angels,Richard K. Morgan,2003,358,27,284.51
0446195510,True Blue,David Baldacci,2009,116,77,55.37
0060764902,The magician's nephew,C.S. Lewis,1953,399,357,86.02
0679720219,La peste,"Albert Camus, Stuart Gilbert",1947,295,93,283.08
0061140988,The Fury and Dark Reunion,L.J. Smith,2007,206,58,92.49
0307277674,The Da Vinci Code,Dan Brown,2003,383,163,299.55
0060725125,Ninth Key,Meg Cabot,2001,186,95,281.01
0061345725,Envy,Anna Godbersen,2009,413,32,317.79
0241141826,Skippy Dies,Paul Murray,2010,248,48,127.94
0786849568,The Lost Colony,Eoin Colfer,2006,484,463,118.73
0316018589,Barefoot,Elin Hilderbrand,2007,275,16,97.16
0399214577,Owl Moon,"Jane Yolen, John Schoenherr",1987,111,40,70.92
0385344228,Defending Jacob,William Landay,2012,191,100,363.22
0312306342,Plum Lovin',Janet Evanovich,2007,335,114,321.46
1594485755,The Psychopath Test,Jon Ronson,2011,215,23,230.43
0553589172,Ashes to Ashes,Tami Hoag,1999,327,82,176.92
0575132507,Foxglove Summer,Ben Aaronovitch,2014,467,118,326.35
0060562498,It Happened One Autumn,Lisa Kleypas,2005,135,82,397.89
1476728747,The Wright Brothers,David McCullough,2015,288,244,139.86
0575077166,The Prefect,Alastair Reynolds,2007,204,17,321.13
074347788X,Undaunted Courage,Stephen E. Ambrose,1996,466,41,297.54
0393328627,The History of Love,Nicole Krauss,2005,441,222,289.77
1400068312,Sisterland,Curtis Sittenfeld,2013,315,73,314.15
038533916X,Bloodfever,Karen Marie Moning,2007,265,127,200.94
1557488150,In His Steps,Charles M. Sheldon,1896,386,14,116.93
1467964409,Wife by wednesday,Catherine Bybee,2011,415,144,225.04
1439172560,The First Bad Man,Miranda July,2015,272,133,321.18
0451229851,"Lover Avenged, part one",J.R. Ward,2010,471,310,308.92
0451222725,"Lover Enshrined, part one",J.R. Ward,2008,378,94,254.52
1594204993,Redeployment,Phil Klay,2014,262,168,370.15
0316952664,The Winds of War,Herman Wouk,1971,365,328,154.88
0515141658,Morrigan's Cross,Nora Roberts,2006,411,45,51.02
0241963745,The Other Typist,Suzanne Rindell,2013,476,113,168.01
006621131X,Just Kids,Patti Smith,2010,156,120,176.34
0316778508,The Dogs of Babel,Carolyn  Parkhurst,2003,352,332,385.81
0060596988,Lit,Mary Karr,2008,379,155,140.3
0425205967,Cat Among the Pigeons,Agatha Christie,1959,249,132,94.54
014023828X,The Tortilla Curtain,T.C. Boyle,1995,117,13,266.97
0316910333,Gossip Girl,Cecily von Ziegesar,2002,195,183,108.56
1741662095,Erak's Ransom,John Flanagan,2007,328,321,292.72
0062073125,The Fallen Angel,Daniel Silva,2012,110,70,65.09
0345485750,The Alexandria Link,Steve Berry,2007,147,127,176.13
0062217070,Reboot,Amy Tintera,2013,167,64,63.07
0061240850,Anybody Out There?,Marian Keyes,2006,133,39,332.11
0060759968,Little Altars Everywhere,Rebecca Wells,1992,430,15,178.79
0316713732,The Last Time They Met,Anita Shreve,2001,132,84,112.29
0440243750,Summer Sisters,Judy Blume,1998,397,175,355.09
0765348276,Old Man's War,John Scalzi,2005,171,60,316.61
0452287898,Love Walked In,Marisa de los Santos,2005,249,236,310.29
0425263908,Bared to You,Sylvia Day,2012,256,124,102.48
1451645821,Ordinary Grace,William Kent Krueger,2013,311,67,395.3
0374480095,Tuck Everlasting,Natalie Babbitt,1975,263,162,214.5
0743430336,Mercy,Julie Garwood,2001,121,6,220.84
0451461991,Embrace the Night,Karen Chance,2008,364,166,326.43
0440240948,The Gates of Rome,Conn Iggulden,2002,292,29,221.47
0307599469,Seating Arrangements,Maggie Shipstead,2012,144,85,205.33
0545060494,Storm Warning,Linda Sue Park,2010,462,255,386.73
0312939019,C is for Corpse,Sue Grafton,1986,313,259,347.84
0374324913,Lockdown,Alexander Gordon Smith,2009,256,49,239.54
0143039946,Gravity's Rainbow,Thomas Pynchon,1973,373,193,92.96
0345485777,The Venetian Betrayal,Steve Berry,2007,441,215,360.05
0060855924,The Colour of Magic,Terry Pratchett,1983,247,43,151.13
0552150215,The Analyst,John Katzenbach,2002,412,260,395.0
1455520616,See Me,Nicholas Sparks,2015,292,131,258.56
067976402X,Snow Falling on Cedars,David Guterson,1994,435,198,330.7
1585673692,True Grit,Charles Portis,1968,464,31,69.18
1897299214,Pyongyang,Guy Delisle,2003,231,62,122.68
0553582453,The Golden Fool,Robin Hobb,2002,162,9,204.35
0767919408,One Summer: America 1927,Bill Bryson,2013,313,267,303.04
0312650094,Outpost,Ann Aguirre,2012,319,165,281.44
0439679966,Evil Star,Anthony Horowitz,2006,381,185,161.43
1781162646,Joyland,Stephen King,2013,204,70,288.89
0061449091,Lies,Michael  Grant,2010,140,91,129.16
0515141399,Blue Smoke,Nora Roberts,2005,474,321,199.87
1416953582,Fade,Lisa McMann,2009,304,123,359.0
0743470125,Goodnight Nobody,Jennifer Weiner,2005,157,62,350.07
0671737635,Something Wonderful,Judith McNaught,1988,191,15,139.75
0525952764,Catch Me,Lisa Gardner,2012,417,155,163.49
1592402739,Candy Girl,Diablo Cody,2005,192,127,366.37
0425141233,Winter Prey,John Sandford,1993,441,58,84.74
0385743580,Firefight,Brandon Sanderson,2015,468,255,102.11
0307990672,Odd Apocalypse,Dean Koontz,2012,153,46,248.14
045146379X,Ghost Story,Jim Butcher,2011,438,33,76.43
0670072818,Finnikin of the Rock,Melina Marchetta,2008,494,150,98.13
044619154X,Witness,Sandra Brown,1995,123,99,221.33
0451460936,Touch the Dark,Karen Chance,2006,318,115,370.5
0143034758,Alexander Hamilton,Ron Chernow,2004,434,370,362.84
0373210515,The Immortal Rules,Julie Kagawa,2012,398,248,208.0
0151189781,Collected Poems 1909-1962,T.S. Eliot,1963,341,202,259.11
0765305119,The Dragon Reborn ,Robert Jordan,1991,454,218,231.48
0345417968,The 158-Pound Marriage,John Irving,1974,466,48,252.76
0060724617,Princess Mia,Meg Cabot,2007,263,82,356.6
0345324390,The Gods of Mars,Edgar Rice Burroughs,1913,313,108,85.61
0812577566,Knife of Dreams,Robert Jordan,2005,123,95,166.67
1841954802,Under the Skin,Michel Faber,2000,306,176,108.84
1594482306,The Night Watch,Sarah Waters,2006,142,96,140.54
0062320521,Magonia,Maria Dahvana Headley,2015,479,306,310.06
1416595201,Kill Shot,Vince Flynn,2012,347,258,379.29
1414310552,Danger in the Shadows,Dee Henderson,1999,431,187,279.31
0060880120,How to Be Popular,Meg Cabot,2006,124,42,73.85
1410400964,The Stone Monkey,Jeffery Deaver,2002,374,370,230.93
0385339674,The Brethren,John Grisham,2000,171,126,379.82
1560760478,Sojourn (Dark Elf #3),R.A. Salvatore,1990,357,173,361.22
1841497126,The Reckoning,Kelley Armstrong,2010,290,136,157.54
0802723462,Scarlet,A.C. Gaughen,2012,180,78,112.87
0751554154,I Let You Go,Clare Mackintosh,2016,241,84,194.79
0399250484,Slam,Nick Hornby,2007,390,225,177.21
0749934131,Vengeance in Death,J.D. Robb,1997,293,37,160.42
1400052297,A Piece of Cake: A Memoir,Cupcake Brown,2006,438,184,282.28
1442436646,Poison Princess,Kresley Cole,2012,146,106,307.06
0545415071,Underworld,Meg Cabot,2012,110,109,146.16
1501111671,The Bazaar of Bad Dreams,Stephen King,2015,186,106,101.24
0099267543,Timequake,Kurt Vonnegut Jr.,1997,182,26,392.49
151166066X,The Mistake,Elle Kennedy,2015,298,206,388.06
0553820273,Succubus Heat,Richelle Mead,2009,173,166,121.37
0316032220,Beat the Reaper,Josh Bazell,2008,190,114,240.92
0451210557,No Second Chance,Harlan Coben,2003,414,123,58.41
0307377326,Asterios Polyp,David Mazzucchelli,2009,144,59,259.99
1591141273,Flight of the Intruder,Stephen Coonts,1986,199,113,123.63
0671721720,The Honor of the Queen,David Weber,1993,391,105,210.35
0739455834,The Twelfth Card,Jeffery Deaver,2005,155,15,297.84
0670011304,Waiting For You,Susane Colasanti,2009,302,284,256.85
1594205418,Funny Girl,Nick Hornby,2014,445,27,145.75
0446677388,Kiss the Girls,James Patterson,1995,331,117,185.62
0440132940,Evergreen,Belva Plain,1978,419,307,184.9
1101875941,Sweetbitter,Stephanie Danler,2016,344,198,327.21
0749909056,Dream Warrior,Sherrilyn Kenyon,2009,236,6,113.68
0099489988,Watermelon,Marian Keyes,1995,278,83,213.29
0061059927,Dark Reunion,L.J. Smith,1991,332,215,76.46
0446616621,Night Fall,Nelson DeMille,2004,377,182,330.41
0316735507,Eat to Live,Joel Fuhrman,2003,378,211,253.25
1595142509,Spirit Bound,Richelle Mead,2010,233,38,322.58
0812551494,Soul of the Fire,Terry Goodkind,1999,384,270,322.23
0809510839,Carmilla,J. Sheridan Le Fanu,1872,419,213,192.32
0062060554,Before I Go to Sleep,S.J. Watson,2011,459,415,241.02
1857236653,The King Beyond the Gate,David Gemmell,1985,475,151,158.76
0062072099,Into the Still Blue,Veronica Rossi,2014,146,61,117.19
0373772467,The Darkest Night,Gena Showalter,2008,110,75,100.42
0099437597,In Watermelon Sugar,Richard Brautigan,1968,459,330,370.46
0439236193,White Fang,Jack London,1906,125,72,305.45
0142437298,Herzog,"Saul Bellow, Philip Roth",1964,105,23,267.18
0802135226,The Passion,Jeanette Winterson,1987,498,489,305.4
0345451325,The Fall of Reach,Eric S. Nylund,2001,488,263,333.68
1595143203,The Fiery Heart,Richelle Mead,2013,120,109,180.26
1599903423,Captivate,Carrie Jones,2010,354,3,262.99
0451215737,Prince of Fire,Daniel Silva,2005,255,155,55.67
1477817158,Left Drowning,Jessica Park,2013,276,88,154.26
0060725133,Reunion,Meg Cabot,2001,297,41,261.76
0373210051,My Soul to Keep,Rachel Vincent,2010,180,8,182.09
0743297334,The Sun Also Rises,Ernest Hemingway,1926,156,18,169.45
0758266928,Touch of Frost,Jennifer Estep,2011,200,25,110.06
0671540661,The Shadow of the Torturer,Gene Wolfe,1980,258,233,350.22
0307271080,Americanah,Chimamanda Ngozi Adichie,2013,217,59,67.72
0451208706,The Man from St. Petersburg,Ken Follett,1982,222,98,96.32
0451457811,Storm Front,Jim Butcher,2000,304,240,189.06
1423128192,The Atlantis Complex,Eoin Colfer,2010,480,301,126.35
0345335457,Magician's Gambit,David Eddings,1983,402,15,288.13
038533379X,Soul On Ice,Eldridge Cleaver,1968,389,376,86.4
0425176657,Belinda,"Anne Rice, Anne Rampling",1986,258,15,157.08
0061092037,The Fourth Estate,Jeffrey Archer,1996,341,239,357.62
0345418476,The One Tree,Stephen R. Donaldson,1982,321,40,139.04
0670059838,"Llama, Llama Red Pajama",Anna Dewdney,2005,180,67,94.42
0312348266,Secrets of a shoe addict,Beth Harbison,2008,244,130,213.49
0756405718,Rosemary and Rue,Seanan McGuire,2009,350,266,337.16
0345450728,Distant Shores,Kristin Hannah,2002,116,9,132.39
0446546933,Columbine,Dave Cullen,2009,299,175,214.24
0552154229,The Fifth Elephant,Terry Pratchett,1999,423,206,265.42
0810970686,The Last Straw,Jeff Kinney,2009,266,75,223.65
0330247042,Marathon Man,William Goldman,1974,134,45,385.99
0062285505,The Enchanted,Rene Denfeld,2014,471,67,136.83
0060092572,The Terminal Man,Michael Crichton,1972,221,186,277.74
0553588184,Broken,Kelley Armstrong,2006,318,154,269.65
0758232004,Succubus Shadows ,Richelle Mead,2010,395,49,98.07
0375829830,Saving Francesca,Melina Marchetta,2003,161,128,229.58
031609966X,Silver Girl,Elin Hilderbrand,2011,203,148,203.02
0330448447,The Shifting Fog,Kate Morton,2006,179,46,138.71
0586064176,Silverthorn,Raymond E. Feist,1985,407,250,265.03
0450417395,Misery,Stephen King,1987,270,103,360.94
0679889108,The Lorax,Dr. Seuss,1971,429,247,262.48
0140309276,Homer Price,Robert McCloskey,1942,187,52,260.05
0765348810,House of Chains,Steven Erikson,2004,174,64,375.25
1423157370,The Darkest Minds,Alexandra Bracken,2012,450,277,184.63
0374384681,The Winner's Curse,Marie Rutkoski,2014,455,380,382.86
0345397673,Antrax,Terry Brooks,2001,461,412,292.36
145210655X,Darth Vader and Son,Jeffrey Brown,2012,466,3,98.69
0140157727,Virtual Light,William Gibson,1993,453,17,133.96
1416974512,"Night World, No. 2",L.J. Smith,2008,204,198,396.52
0374260508,The Sellout,Paul Beatty,2015,263,77,74.92
0316296198,The Magus,John Fowles,1965,336,203,222.44
147675666X,We Are Not Ourselves,Matthew  Thomas,2014,372,353,303.08
0312380828,Come Home,Lisa Scottoline,2012,438,221,297.56
0545040523,Airhead ,Meg Cabot,2008,367,64,145.86
0552152676,Thud!,Terry Pratchett,2006,441,404,201.43
0525456074,Rapunzel,Paul O. Zelinsky,1997,427,424,379.25
0446531383,Strange Highways,Dean Koontz,1995,137,4,324.05
0312992424,Night Play,Sherrilyn Kenyon,2004,133,111,367.2
0451529308,Little Women,Louisa May Alcott,1868,336,139,68.41
0061128643,Lost & Found,Jacqueline Sheehan,2007,239,173,139.68
0007120710,Sad Cypress,Agatha Christie,1940,111,56,390.41
0393081508,Heft,Liz Moore,2012,177,162,296.98
1408810441,Entice,Carrie Jones,2010,175,148,304.1
038553714X,Gray Mountain,John Grisham,2014,274,218,149.68
0345545966,Ashley Bell,Dean Koontz,2015,168,64,67.59
1582346178,A Year in the Merde,Stephen Clarke,2004,429,318,348.36
0812974611,Pompeii,Robert   Harris,2003,115,3,182.8
0786887583,Napalm & Silly Putty,George Carlin,2001,219,159,356.98
1594488134,The Last Nude,Ellis Avery,2012,304,64,152.49
0553588265,Forever Odd,Dean Koontz,2005,109,60,272.25
0618724834,The Wednesday Wars,Gary D. Schmidt,2007,344,4,103.4
0062014536,Requiem,Lauren Oliver,2013,384,87,122.63
0786838922,Blue Bloods,Melissa de la Cruz,2006,152,50,355.23
0394757688,The Long Goodbye,Raymond Chandler,1953,343,144,84.82
0441009425,Revelation Space,Alastair Reynolds,2000,322,202,248.37
0738718688,Return to Paradise,Simone Elkeles,2010,201,47,258.0
0007158491,Hop on Pop,Dr. Seuss,1963,173,166,252.67
1456527738,Sempre,J.M. Darhower,2014,270,125,237.5
0679456201,My Life on the Road,Gloria Steinem,2015,407,85,234.27
0439700930,The Dark Hills Divide,Patrick Carman,2003,246,114,241.11
1555977073,The Argonauts,Maggie Nelson,2015,286,75,308.12
0307376656,La catedral del mar,Ildefonso Falcones,2006,445,90,104.05
1741663024,Halt's Peril,John Flanagan,2009,441,79,161.57
0340895934,Silver Bay,Jojo Moyes,2007,446,53,258.23
0333761189,The Rats,James Herbert,1974,477,49,216.26
0062059998,The One,Kiera Cass,2014,130,91,265.47
0062004018,Die for Me,Amy Plum,2011,325,105,56.4
0749934433,Imitation in Death,J.D. Robb,2003,445,8,78.21
0375758771,The Glass Palace,Amitav Ghosh,2000,288,19,93.34
3552060413,Gut gegen Nordwind,Daniel Glattauer,2006,195,127,191.14
1451664125,In One Person,John Irving,2012,417,71,113.29
1400043875,The Ruins,Scott B. Smith,2006,161,107,83.41
1612187145,Not Quite Dating,Catherine Bybee,2012,178,36,146.6
044657161X,Simply Irresistible,Jill Shalvis,2010,411,50,228.86
1595141715,Thirteen Reasons Why,Jay Asher,2007,374,158,127.63
0385528043,The Confession,John Grisham,2010,376,110,91.03
0060557818,Neverwhere,Neil Gaiman,1996,212,143,238.67
0440339340,Worth Dying For,Lee Child,2010,442,276,313.37
0440222656,The Horse Whisperer,Nicholas Evans,1995,132,68,234.68
0062279874,Foreplay,Sophie Jordan,2013,236,181,139.56
1409113965,Minding Frankie,Maeve Binchy,2010,205,172,332.22
0440244498,Veil of Midnight,Lara Adrian,2008,475,429,67.62
